length_url,random_domain,nb_external_redirection,suspecious_tld,external_favicon,links_in_tags,sfh,domain_in_title,domain_age,web_traffic,status
27,0,0,0,1,45.45454545,0,0,3839,156797,legitimate
108,0,0,0,0,0,0,1,12762,3466,legitimate
135,0,0,0,0,100,0,1,5627,0,phishing
278,0,0,0,0,100,0,1,1381,0,phishing
106,0,0,0,1,28.57142857,0,1,6725,13267,phishing
55,0,0,0,0,80,0,0,4209,66570,legitimate
39,0,0,0,0,50,0,1,5309,37739,legitimate
48,0,0,0,0,100,0,1,470,0,phishing
44,0,0,0,1,30.95238095,0,0,8148,12601,legitimate
72,0,0,0,1,0,0,1,5615,0,phishing
22,0,0,0,1,80,0,1,1887,7471833,legitimate
64,0,0,0,0,57.14285714,0,1,7379,380311,legitimate
77,0,0,0,0,0,0,1,2905,0,phishing
29,0,0,0,1,50,0,1,-1,0,phishing
56,0,0,0,1,92.85714286,0,1,4486,2873,legitimate
26,0,0,1,1,36.36363636,0,0,1366,1581954,legitimate
57,0,0,0,0,76.92307692,0,1,7370,1303460,legitimate
110,0,0,0,1,7.692307692,0,1,8019,0,phishing
41,0,0,0,1,18.18181818,0,1,7552,0,phishing
39,0,0,1,1,0,0,1,1953,4365,phishing
46,0,0,0,1,0,0,1,5088,0,phishing
19,1,0,0,1,16.66666667,0,1,-1,423862,legitimate
39,0,0,0,1,0,0,0,7476,631,legitimate
42,0,0,0,1,22.22222222,0,0,8516,8,legitimate
56,0,0,0,0,0,0,1,4966,0,phishing
30,0,0,0,1,70,0,1,1643,544207,legitimate
31,0,0,0,1,27.27272727,0,1,2486,2589063,legitimate
167,0,0,0,0,100,0,1,-1,3532151,phishing
28,0,0,0,1,47.36842105,0,0,6922,17935,legitimate
143,0,0,0,0,0,0,1,-1,4392684,legitimate
37,0,0,0,0,100,0,0,4920,1447,legitimate
20,0,0,0,0,100,0,1,3922,0,phishing
128,0,0,0,0,100,0,1,3993,5707171,phishing
41,0,0,0,0,0,0,1,6535,4188162,phishing
25,0,0,0,1,75,0,0,4056,1523192,legitimate
43,0,0,0,0,100,0,1,819,0,phishing
128,0,0,0,0,100,0,1,3993,5707171,phishing
53,0,0,0,1,0,0,1,-1,0,phishing
80,0,0,0,0,93.75,0,1,6302,17158,legitimate
29,0,0,0,0,100,0,1,5159,0,phishing
45,0,0,0,1,0,0,1,5612,6538559,phishing
26,0,0,0,1,66.66666667,0,1,5238,0,legitimate
30,0,0,0,0,55.55555556,0,1,4980,3030688,legitimate
35,0,0,0,1,0,0,1,7296,0,phishing
36,0,0,0,1,0,0,1,7297,0,legitimate
29,0,0,0,0,100,0,0,1337,20989,phishing
42,0,0,0,0,100,0,1,12848,591,legitimate
34,0,0,0,0,100,0,0,7131,12,legitimate
33,0,0,0,0,0,0,1,1,0,phishing
63,0,0,0,0,93.75,0,0,9132,333087,legitimate
112,0,0,0,0,0,0,1,1516,151292,legitimate
35,0,0,0,0,66.66666667,0,1,1374,0,phishing
29,0,0,0,0,100,0,1,1771,0,phishing
39,1,0,1,0,100,0,1,-1,0,phishing
47,0,0,0,1,0,0,1,5616,0,phishing
25,0,0,0,0,100,0,0,-1,0,legitimate
35,0,0,0,0,100,0,1,4478,3106402,legitimate
121,0,0,0,1,0,0,1,389,5160220,phishing
19,1,0,0,0,100,0,0,-1,1450090,legitimate
47,0,0,0,0,0,0,1,3934,0,phishing
39,0,0,0,0,0,0,0,8350,1,legitimate
31,0,0,0,1,87.5,0,0,4183,198456,legitimate
231,0,0,0,1,50,0,1,2204,5039553,phishing
29,0,0,0,0,100,0,0,1337,20989,phishing
44,0,0,0,0,0,0,1,-1,0,phishing
105,0,0,0,0,0,0,1,73,5631354,phishing
64,1,0,0,0,0,0,1,3008,1142313,legitimate
96,0,0,0,1,97.5,0,1,243,0,phishing
24,0,0,0,0,0,0,1,-1,0,phishing
69,0,0,0,0,100,0,1,4003,5816617,phishing
39,0,0,0,0,90.47619048,0,0,9189,316,legitimate
65,0,0,0,1,72.72727273,0,1,7330,2775,legitimate
39,0,0,0,0,100,0,0,1337,20989,phishing
33,0,0,0,1,72,0,1,7620,56198,phishing
117,0,0,0,0,0,0,0,2884,7664,legitimate
55,0,0,0,0,100,0,0,-1,16455,legitimate
128,0,0,0,0,100,0,1,3992,5697976,phishing
43,0,0,0,1,65.2173913,0,0,5640,2,legitimate
112,0,0,0,1,7.692307692,0,1,8019,0,phishing
86,1,0,0,0,0,0,1,-1,0,phishing
39,0,0,0,0,0,0,1,258,0,legitimate
67,0,0,0,1,0,0,0,3832,0,phishing
22,0,0,0,1,11.11111111,0,1,804,2352138,phishing
48,0,0,0,0,0,0,1,620,0,phishing
32,1,0,0,0,0,0,1,8094,3612,phishing
110,0,0,0,1,40,0,1,2300,0,phishing
40,0,0,0,0,90.47619048,0,0,9201,684,legitimate
37,0,0,0,0,100,0,0,6431,623,legitimate
34,1,0,0,0,100,0,1,-1,482936,phishing
54,0,0,0,1,76.19047619,0,1,3708,52251,phishing
36,0,0,0,1,88.88888889,0,0,-1,0,legitimate
49,0,0,0,1,16.66666667,0,1,5079,97457,legitimate
34,0,0,0,0,66.66666667,0,1,4455,780526,legitimate
26,0,0,0,1,75,0,1,8891,0,legitimate
43,0,0,0,0,100,0,1,284,0,phishing
81,0,0,0,1,23.52941176,0,1,9268,4501,legitimate
29,0,0,0,1,0,0,1,1099,357413,phishing
81,0,0,0,1,40,0,1,2300,0,phishing
56,0,0,0,0,50,0,1,2236,296839,legitimate
78,0,0,0,0,100,0,1,1933,0,phishing
64,0,0,0,1,88.88888889,0,1,2429,10149,phishing
46,0,0,0,0,80,0,1,885,0,phishing
96,0,0,0,0,0,0,1,835,0,phishing
48,1,0,0,1,76.92307692,0,0,3276,55094,legitimate
39,0,0,0,0,0,0,1,798,0,phishing
32,0,0,0,0,100,0,1,-1,0,legitimate
41,0,0,0,0,100,0,1,-1,0,phishing
118,0,0,0,0,100,0,1,4003,5816617,phishing
30,0,0,0,1,0,0,1,7296,0,phishing
63,0,0,0,0,92.30769231,0,0,2584,10718227,legitimate
26,0,0,0,1,79.31034483,0,1,3291,1165573,legitimate
26,0,0,0,1,17.24137931,0,1,2704,3942874,legitimate
47,0,0,0,1,25,0,1,6608,5497272,legitimate
82,0,0,0,1,0,0,0,8348,1,phishing
28,0,0,0,1,80,0,1,7046,1529478,legitimate
20,0,0,0,1,26.66666667,0,0,8339,101823,legitimate
102,0,0,0,0,0,0,1,3384,0,phishing
61,0,0,0,0,100,0,1,5363,85623,legitimate
45,0,0,0,0,100,0,1,182,0,legitimate
75,0,0,0,0,0,0,1,5613,0,phishing
135,0,0,0,0,0,0,1,9339,21,phishing
27,0,0,0,0,90,0,1,-1,8731722,legitimate
20,0,0,0,0,100,0,0,-1,0,legitimate
128,0,0,0,0,100,0,1,3993,5707171,phishing
70,0,0,0,0,0,0,1,5616,0,phishing
42,0,0,0,0,0,0,1,2397,7613314,phishing
64,0,0,0,1,20,0,0,7456,2997,legitimate
45,0,0,0,0,100,0,0,8712,3722,legitimate
42,0,0,0,1,80,0,1,4202,0,phishing
77,0,0,0,0,0,0,1,173,0,phishing
31,0,0,0,0,100,0,1,-1,0,phishing
43,0,0,0,1,61.53846154,0,1,6259,683,legitimate
126,0,0,0,1,9.090909091,0,1,1656,2576752,phishing
113,0,0,0,1,33.33333333,0,1,8347,1,phishing
795,0,0,0,0,50,0,1,5616,0,phishing
63,0,0,0,0,100,0,1,2344,13667,phishing
210,0,0,0,0,100,0,1,3,0,phishing
26,1,0,0,0,100,0,1,3210,7881300,phishing
56,0,0,0,0,100,0,0,7131,12,legitimate
46,0,0,0,0,100,0,1,1525,0,phishing
54,0,0,0,1,0,0,1,7296,0,phishing
128,0,0,0,0,100,0,1,3993,5707171,phishing
34,0,0,0,1,26.66666667,0,0,8517,8,legitimate
26,0,0,0,0,0,0,1,561,0,phishing
63,1,0,0,1,71.42857143,0,1,7921,5598,legitimate
38,0,0,0,0,0,0,1,3437,0,phishing
115,0,0,0,0,0,0,1,4090,0,phishing
43,0,0,0,0,100,0,1,7583,969,legitimate
33,0,0,0,1,87.5,0,1,2232,5487783,legitimate
61,0,0,0,0,100,0,1,-1,352415,phishing
21,0,0,0,1,10,0,1,2352,2353032,phishing
58,0,0,0,0,100,0,1,-1,0,phishing
29,0,0,0,0,100,0,1,755,0,phishing
203,0,0,0,1,95.65217391,0,1,-1,8902890,phishing
56,1,0,0,0,100,0,0,5494,2583,legitimate
48,0,0,0,0,95.23809524,0,1,5230,0,phishing
28,0,0,0,1,0,0,1,7295,0,phishing
46,1,0,0,0,0,0,1,2304,10744976,phishing
47,0,0,0,0,0,0,1,-1,0,phishing
35,0,0,0,0,0,0,1,2948,8035356,phishing
22,0,0,0,0,100,0,0,4049,488821,legitimate
81,0,0,0,0,100,0,1,7267,0,phishing
30,0,0,0,1,75,0,1,1699,3985261,legitimate
25,0,0,0,0,0,0,0,-1,651173,legitimate
103,0,0,0,0,100,0,1,1706,4830221,phishing
50,0,0,0,1,3.03030303,0,0,6066,416,legitimate
94,0,0,0,1,20,0,1,800,7399431,phishing
167,0,0,0,0,50,0,1,4967,0,phishing
18,1,0,0,1,87.09677419,0,1,8067,657137,legitimate
36,0,0,0,1,90,0,1,1734,0,phishing
51,0,0,0,1,0,0,1,4156,136143,legitimate
42,0,0,0,1,81.81818182,0,1,7327,2247542,phishing
105,0,0,0,0,0,0,1,9956,18344,legitimate
31,1,0,0,0,0,0,1,-1,0,phishing
253,0,0,1,0,0,0,1,3386,0,phishing
28,0,0,0,1,25,0,1,2678,1308664,legitimate
23,0,0,0,0,90,0,1,2168,994840,legitimate
42,0,0,0,0,85.71428571,0,0,-1,5471993,phishing
29,0,0,0,1,0,0,1,7295,0,phishing
119,0,0,0,1,50,0,1,4609,0,phishing
56,0,0,0,0,100,0,0,7133,12,legitimate
29,0,0,1,1,0,0,1,264,0,phishing
36,0,0,0,1,24.13793103,0,1,6072,14411,legitimate
31,0,0,0,0,0,0,0,4623,0,phishing
42,0,0,0,0,0,0,1,129,0,phishing
82,0,0,0,1,0,0,0,8348,1,phishing
28,0,0,0,1,25.92592593,0,1,4412,771758,legitimate
38,0,0,0,0,100,0,1,-1,0,phishing
47,0,0,0,1,42.85714286,0,0,3416,2457973,legitimate
39,0,0,0,1,0,0,1,7295,0,phishing
54,0,0,0,1,41.66666667,0,1,5585,0,legitimate
404,1,0,0,1,0,0,1,505,0,phishing
78,0,0,0,0,0,0,1,7083,17964,phishing
69,1,0,0,0,0,0,1,7240,0,phishing
31,0,0,0,1,50,0,0,6495,7361,legitimate
57,0,0,0,0,88.88888889,0,1,1,0,phishing
26,0,0,0,1,28.57142857,0,1,5159,4880613,legitimate
31,0,0,0,0,100,0,1,1540,794756,legitimate
67,1,0,0,0,0,0,1,-1,0,phishing
94,0,0,0,0,100,0,1,630,0,phishing
77,0,0,0,1,0,0,1,760,0,phishing
16,1,0,0,1,87.5,0,1,921,0,legitimate
68,0,0,0,0,0,0,1,5232,7552177,legitimate
29,0,0,0,0,50,0,1,7489,63,legitimate
49,0,0,0,1,57.14285714,0,0,2345,237648,legitimate
50,0,0,0,0,0,0,1,-1,1203,legitimate
28,0,0,0,1,18.75,0,0,6993,8740,legitimate
18,0,0,0,0,92.85714286,0,0,803,2778969,phishing
46,0,0,0,1,92.85714286,0,0,7386,1213116,legitimate
29,0,0,0,0,100,0,1,6673,3022834,legitimate
23,0,0,0,0,87.5,0,0,-1,4032224,legitimate
58,0,0,0,0,100,0,1,2604,0,phishing
27,0,0,0,0,71.42857143,0,1,-1,901117,legitimate
63,0,0,0,0,100,0,1,3583,0,phishing
101,0,0,0,0,60,0,0,3159,257467,legitimate
125,0,0,0,0,100,0,1,3992,5697976,phishing
42,0,0,0,0,100,0,0,924,0,phishing
19,0,0,0,1,91.66666667,0,0,-1,101873,legitimate
19,0,0,0,0,91.66666667,0,1,3566,305533,legitimate
32,0,0,0,0,0,0,0,5203,1282686,legitimate
51,0,0,0,0,100,0,1,2316,0,phishing
66,0,0,0,0,100,0,0,7130,12,legitimate
243,0,0,0,0,100,0,1,216,0,phishing
73,0,0,0,0,0,0,1,1582,0,phishing
44,0,0,0,1,71.42857143,0,0,5065,328378,legitimate
70,0,0,0,0,0,0,1,4386,0,legitimate
27,0,0,0,1,94.44444444,0,1,6591,185080,legitimate
26,0,0,0,1,0,0,0,10648,428010,legitimate
23,0,0,0,0,100,0,0,7263,2317654,legitimate
27,0,0,0,1,0,0,1,7298,0,legitimate
21,0,0,0,1,11.11111111,0,0,3582,597462,legitimate
49,0,0,0,0,100,0,1,-1,608816,legitimate
38,0,0,0,1,0,0,1,7295,0,phishing
218,0,0,0,1,80,0,1,778,0,phishing
29,1,0,0,0,100,0,1,7202,1082977,phishing
32,0,0,0,1,77.77777778,0,1,2816,0,legitimate
34,0,0,0,1,81.81818182,0,1,6254,475107,phishing
93,0,0,0,0,83.33333333,0,1,2996,4189860,phishing
133,0,0,0,1,80,0,1,778,0,phishing
39,0,0,0,1,88.88888889,0,0,5888,184,legitimate
128,0,0,0,0,100,0,1,3993,5707171,phishing
48,0,0,0,0,90,0,0,11047,545,legitimate
28,0,0,0,0,100,0,0,5534,0,legitimate
37,0,0,0,0,100,0,1,-1,0,legitimate
24,0,0,1,0,57.14285714,0,0,-1,4423479,legitimate
27,0,0,0,0,100,0,0,-1,0,legitimate
372,0,0,0,0,0,0,1,-1,9679626,phishing
22,1,0,0,1,83.33333333,0,1,7912,3532336,legitimate
39,0,0,0,0,0,0,1,2926,0,phishing
40,0,0,0,0,100,0,1,5575,126204,legitimate
35,0,0,0,1,86.20689655,0,0,3674,3192143,legitimate
42,0,0,0,0,85.71428571,0,1,4593,3488368,legitimate
69,1,0,0,0,0,0,1,-1,0,phishing
47,0,0,0,1,0,0,1,7297,0,legitimate
50,0,0,0,0,75,0,1,-1,0,legitimate
22,0,0,0,0,85.71428571,0,1,6536,885,legitimate
32,0,0,0,0,100,0,1,5159,0,legitimate
105,0,0,1,0,100,0,1,522,377875,phishing
38,0,0,1,0,100,0,1,-1,77586,phishing
319,0,0,0,0,0,0,0,7489,376,phishing
142,0,0,0,0,0,0,1,7087,18105,phishing
24,0,0,0,1,48.97959184,0,1,4979,0,legitimate
91,1,0,0,1,0,0,1,495,0,phishing
18,0,0,0,1,88.23529412,0,0,2242,1584299,legitimate
28,0,0,0,1,0,0,1,1950,341948,phishing
73,0,0,0,1,0,0,1,5616,0,phishing
53,0,0,0,0,100,0,0,7133,12,legitimate
43,1,0,0,0,44.44444444,0,1,-1,248833,legitimate
37,1,0,1,1,6.25,0,1,3251,421761,phishing
72,0,0,0,1,58.33333333,0,1,6697,3816,legitimate
66,0,0,0,1,0,0,1,3468,0,legitimate
30,0,0,0,1,0,0,1,7295,0,phishing
20,0,0,0,1,72.72727273,0,1,6772,826847,legitimate
59,0,0,0,1,69.23076923,0,0,6074,453,legitimate
153,0,0,0,1,0,0,1,2370,0,phishing
32,0,0,0,1,68.75,0,0,3026,718627,legitimate
41,0,0,0,0,0,0,1,-1,0,phishing
50,0,0,0,1,0,0,1,8044,2580,legitimate
37,0,0,0,0,83.33333333,0,1,9564,1937051,legitimate
19,0,0,0,1,78.94736842,0,0,2219,2232292,legitimate
92,0,0,0,0,100,0,1,3815,0,phishing
117,0,0,0,0,100,0,1,1279,0,phishing
47,0,0,0,1,0,0,1,6424,379,legitimate
52,0,0,0,0,0,0,1,5984,17696,phishing
109,0,0,0,0,0,0,1,3018,2156460,phishing
33,0,0,0,1,12.5,0,1,8520,8,legitimate
43,0,0,0,1,56,0,0,5635,2,legitimate
85,1,0,0,0,0,0,1,-1,0,phishing
44,0,0,0,1,9.090909091,0,1,4987,0,phishing
75,0,0,0,0,0,0,1,7086,18263,phishing
50,0,0,0,0,100,0,0,7134,12,legitimate
62,0,0,0,0,100,0,0,-1,5025731,legitimate
30,1,0,0,1,97.05882353,0,0,1459,3713285,legitimate
128,0,0,0,0,100,0,1,4003,5816617,phishing
45,1,0,0,1,92.30769231,0,0,5622,49888,legitimate
29,0,0,0,1,0,0,1,7295,0,phishing
261,1,0,0,0,0,0,1,2660,0,phishing
22,0,0,0,1,87.5,0,0,4065,34916,legitimate
24,0,0,0,0,100,0,1,6821,0,legitimate
77,0,0,0,1,93.47826087,0,1,1200,0,phishing
188,0,0,0,0,0,0,1,-1,0,phishing
21,0,0,0,0,33.33333333,0,1,3000,1264301,phishing
162,0,0,0,0,100,0,1,-2,696261,phishing
115,0,0,0,0,0,0,1,4221,0,legitimate
25,0,0,0,1,0,0,1,4231,0,legitimate
74,0,0,0,0,0,0,1,1911,7911150,legitimate
31,1,0,0,1,0,0,1,1566,8134006,phishing
52,0,0,0,1,58.82352941,0,1,5226,137,legitimate
40,0,0,0,0,100,0,1,7585,974,legitimate
59,0,0,0,0,0,0,1,4335,0,phishing
57,0,0,0,0,0,0,1,-1,0,phishing
37,0,0,0,1,64,0,1,7448,0,legitimate
25,0,0,0,0,100,0,1,7302,113019,legitimate
77,0,0,0,0,100,0,1,4726,0,phishing
47,0,0,0,0,100,0,1,1877,0,phishing
25,1,0,0,1,80,0,0,7142,368723,legitimate
34,0,0,0,1,80,0,1,7296,0,legitimate
44,0,0,0,0,0,0,1,82,0,phishing
25,0,0,0,1,0,0,1,2139,309382,phishing
127,0,0,0,0,100,0,1,3992,5707171,phishing
38,0,0,0,1,0,0,0,6472,72,legitimate
79,0,0,0,1,37.5,0,1,1777,122025,phishing
19,1,0,0,1,66.66666667,0,0,5274,3139767,legitimate
82,0,0,0,0,0,0,0,8347,1,phishing
40,0,0,0,0,100,0,1,-1,4026793,phishing
40,0,0,0,1,0,0,1,2140,308772,phishing
30,0,0,0,1,62.5,0,1,3314,5159982,legitimate
25,0,0,0,1,0,0,1,1320,0,legitimate
36,0,0,0,1,5.882352941,0,1,7023,1012136,legitimate
26,0,0,0,0,100,0,1,-1,0,phishing
38,0,0,0,1,81.81818182,0,1,7189,481145,phishing
210,0,0,0,0,50,0,1,327,0,phishing
32,1,0,0,0,100,0,1,-1,20689,phishing
126,0,0,0,0,100,0,1,3992,5707171,phishing
96,1,0,0,0,0,0,1,1499,0,phishing
30,0,0,0,1,46.15384615,0,1,7298,0,legitimate
25,0,0,0,0,95.83333333,0,1,5232,6204131,legitimate
27,1,0,0,1,7.692307692,0,0,2539,45196,legitimate
82,0,0,0,0,91.66666667,0,0,5887,10549,legitimate
50,0,0,0,0,100,0,1,3178,0,phishing
92,0,0,0,1,11.11111111,0,1,6057,41,legitimate
77,0,0,0,0,100,0,1,5767,0,phishing
42,0,0,0,1,86.66666667,0,1,7156,2250,legitimate
38,0,0,0,0,0,0,1,2102,0,phishing
26,0,0,0,1,0,0,1,7295,0,phishing
180,0,0,0,0,100,0,1,-1,0,phishing
97,0,0,0,1,66.66666667,0,1,1492,0,phishing
17,0,0,0,1,0,0,0,5532,0,legitimate
35,0,0,0,0,91.66666667,0,1,4503,0,phishing
72,0,0,0,0,75,0,0,3814,236842,legitimate
27,0,0,0,1,66.66666667,0,0,8505,564998,legitimate
16,1,0,0,0,0,0,1,-1,0,phishing
63,0,0,0,0,100,0,1,405,0,phishing
83,0,0,0,1,71.21212121,0,1,6597,0,legitimate
41,0,0,0,0,0,0,1,-1,0,phishing
31,0,0,0,0,100,0,1,-1,32580,legitimate
42,0,0,0,1,40,0,0,5932,326162,legitimate
52,0,0,0,0,83.33333333,0,1,7371,1303460,legitimate
52,0,0,0,0,85.71428571,0,0,8970,10654,legitimate
76,0,0,0,0,90,0,0,11046,545,legitimate
29,0,0,0,1,66.66666667,0,1,-1,5328535,legitimate
53,0,0,0,1,0,0,1,5626,0,phishing
83,0,0,0,0,0,0,0,5159,115,legitimate
26,0,0,0,0,0,0,1,6820,697320,legitimate
208,0,0,0,0,100,0,1,4656,10531930,phishing
74,0,0,0,1,0,0,1,1120,0,phishing
35,0,0,0,1,3.846153846,0,1,5239,42667,legitimate
54,0,0,0,0,100,0,1,2668,0,phishing
27,0,0,0,0,50,0,0,-1,110853,legitimate
56,0,0,0,1,0,0,1,5614,0,phishing
38,0,0,0,0,75,0,1,895,456965,phishing
57,0,0,0,0,0,0,0,8346,1,phishing
50,0,0,0,0,0,0,1,4224,0,phishing
51,0,0,0,0,100,0,0,1726,167115,phishing
22,1,0,0,0,27.27272727,0,1,806,45133,phishing
45,0,0,0,0,80,0,0,8190,20690,legitimate
24,0,0,0,1,57.14285714,0,1,5034,1372473,legitimate
53,0,0,1,0,100,0,1,5152,267520,phishing
98,0,0,0,1,66.66666667,0,1,41,0,phishing
69,0,0,0,1,25,0,1,9345,2487,legitimate
629,0,0,0,0,0,0,1,2018,0,phishing
87,0,0,0,1,0,0,0,7840,3993,legitimate
41,0,0,0,1,56,0,0,5636,2,legitimate
104,0,0,0,1,50,0,1,4609,0,phishing
23,0,0,0,0,100,0,0,-1,3694130,legitimate
25,0,0,0,1,0,0,1,-1,0,phishing
127,0,0,0,0,100,0,1,3992,5697976,phishing
128,0,0,0,0,100,0,1,3993,5707171,phishing
54,0,0,0,0,42.85714286,0,1,4284,1720677,legitimate
35,0,0,0,0,100,0,1,7153,3574955,legitimate
72,0,0,0,0,0,0,1,8658,3292354,legitimate
24,0,0,0,1,50,0,1,-1,0,phishing
21,0,0,0,0,94.91525424,0,1,1899,507771,phishing
43,0,0,0,1,86.66666667,0,1,7156,2250,legitimate
53,0,0,0,1,7.692307692,0,1,5444,0,legitimate
27,0,0,0,0,92,0,1,-1,445572,legitimate
61,0,0,0,1,44.44444444,0,0,8203,153673,legitimate
59,0,0,0,0,100,0,0,7130,12,legitimate
113,0,0,0,1,37.5,0,1,8348,1,phishing
29,0,0,0,1,33.33333333,0,1,-1,0,phishing
69,0,0,0,0,0,0,1,-2,0,phishing
15,1,0,0,0,100,0,1,3110,2208902,legitimate
20,0,0,0,1,75,0,0,9754,57776,legitimate
31,0,0,0,1,0,0,1,-1,2687983,legitimate
58,0,0,0,1,82.35294118,0,1,10173,1265063,legitimate
69,0,0,0,0,75,0,1,7354,22857,legitimate
28,0,0,0,1,52.38095238,0,1,7568,51162,legitimate
43,0,0,0,1,65.2173913,0,0,5638,2,legitimate
24,0,0,0,0,66.66666667,0,1,2918,2905816,legitimate
89,0,0,0,0,0,0,1,9039,100011,legitimate
32,0,0,0,0,0,0,0,9113,29935,legitimate
152,0,0,0,1,0,0,1,5627,0,phishing
27,0,0,0,0,100,0,0,2977,157916,legitimate
28,0,0,0,1,72,0,1,7621,56198,phishing
76,0,0,0,0,100,0,1,4003,5816617,phishing
89,0,0,0,1,66.66666667,0,0,5019,2166138,legitimate
18,0,0,0,0,0,0,0,-1,0,legitimate
56,0,0,0,0,100,0,1,4358,222053,legitimate
25,0,0,0,0,50,0,1,7490,63,legitimate
38,0,0,0,0,90.47619048,0,0,9184,316,legitimate
34,0,0,1,0,100,0,1,-1,0,phishing
30,0,0,0,1,0,0,1,7295,0,phishing
21,1,0,0,0,100,0,1,1331,0,legitimate
43,0,0,0,1,86.66666667,0,1,7158,2320,legitimate
76,0,0,0,0,0,0,1,4376,0,phishing
118,0,0,0,0,100,0,1,3993,5707171,phishing
32,0,0,0,0,0,0,1,4932,0,phishing
60,0,0,0,0,100,0,1,3403,189734,legitimate
27,0,0,0,0,100,0,0,7391,8675232,legitimate
94,0,0,0,1,75,0,1,134,0,phishing
30,0,0,0,0,100,0,1,13,0,phishing
73,0,0,0,1,50,0,1,2183,4676,legitimate
59,0,0,0,0,100,0,1,8087,2807568,legitimate
52,0,0,0,0,40,0,0,4530,198488,legitimate
40,1,0,0,1,75,0,1,-1,32167,legitimate
18,0,0,0,1,18.18181818,0,0,-1,0,legitimate
34,0,0,0,0,0,0,1,1959,0,phishing
47,0,0,0,0,0,0,1,5612,0,phishing
50,0,0,0,0,100,0,1,5086,53314,legitimate
52,0,0,0,1,71.42857143,0,1,7428,193,legitimate
57,0,0,0,0,0,0,1,733,0,phishing
52,0,0,0,0,0,0,1,7,0,phishing
41,0,0,0,0,100,0,1,9557,4204,legitimate
90,0,0,0,1,80.76923077,0,0,7754,2263,legitimate
41,0,0,0,1,0,0,1,7295,0,phishing
219,0,0,0,1,50,0,1,-1,0,phishing
66,0,0,0,0,0,0,1,1632,8240141,phishing
33,0,0,0,0,0,0,1,86,0,phishing
60,0,0,0,0,0,0,1,5465,616449,legitimate
26,0,0,0,1,41.66666667,0,0,2294,99193,legitimate
43,0,0,0,1,65.2173913,0,0,5636,2,legitimate
25,0,0,0,0,100,0,0,-1,0,legitimate
46,0,0,0,1,56,0,0,5635,2,legitimate
23,0,0,0,1,27.27272727,0,1,-1,420116,legitimate
46,0,0,0,1,80,0,0,3923,0,legitimate
56,0,0,0,0,87.5,0,1,-1,0,legitimate
43,0,0,0,0,50,0,0,6014,116,legitimate
67,0,0,0,0,100,0,1,5123,0,phishing
31,0,0,0,0,100,0,1,2427,497097,legitimate
66,0,0,0,0,100,0,1,7672,299,legitimate
61,0,0,0,1,30,0,1,7795,337165,legitimate
83,0,0,0,0,0,0,1,12426,1823,legitimate
39,0,0,0,0,0,0,1,3934,0,phishing
42,0,0,0,0,100,0,0,8371,460491,legitimate
29,0,0,0,1,33.33333333,0,1,3722,5817997,legitimate
113,0,0,0,1,33.33333333,0,1,8346,1,phishing
61,0,0,0,0,78.57142857,0,0,7410,9624,legitimate
78,0,0,0,0,100,0,1,3993,5707171,phishing
28,0,0,0,0,0,0,1,560,0,phishing
43,0,0,0,1,64,0,1,7448,0,legitimate
26,1,0,0,1,84.21052632,0,1,1778,0,legitimate
53,0,0,0,1,92.85714286,0,1,4486,2873,legitimate
55,0,0,0,0,0,0,1,-1,641733,phishing
69,0,0,0,0,0,0,1,-1,0,phishing
113,0,0,0,1,16.66666667,0,1,6760,3677,legitimate
32,0,0,0,1,0,0,1,7297,5358359,legitimate
72,0,0,0,0,100,0,0,8474,1433876,legitimate
77,0,0,0,0,85.71428571,0,0,9309,6098,legitimate
37,0,0,0,0,0,0,1,4129,0,phishing
99,0,0,0,1,75,0,1,229,4236883,phishing
46,0,0,0,0,100,0,1,3442,366193,legitimate
31,0,0,1,1,0,0,1,-1,77586,phishing
27,0,0,0,1,0,0,0,863,0,legitimate
101,0,0,0,1,71.42857143,0,1,255,0,phishing
100,0,0,0,1,97.5,0,1,254,0,phishing
76,0,0,0,0,50,0,1,7597,177763,legitimate
196,0,0,0,0,0,0,1,-1,0,phishing
20,1,0,0,0,100,0,1,-1,0,legitimate
26,0,0,0,0,0,0,1,295,0,phishing
34,0,0,0,1,72,0,1,7621,56198,phishing
42,0,0,0,1,0,0,1,7296,0,phishing
74,0,0,0,0,0,0,1,7446,383,legitimate
43,0,0,0,1,65.2173913,0,0,5638,2,legitimate
68,0,0,0,0,100,0,1,3992,5697976,phishing
45,0,0,0,0,0,0,1,2201,533532,phishing
50,0,0,0,1,75,0,1,5887,184,legitimate
28,0,0,0,1,5.263157895,0,1,-1,0,phishing
50,0,0,0,0,100,0,0,7134,12,legitimate
126,0,0,0,0,100,0,1,3992,5697976,phishing
59,0,0,0,1,0,0,1,1355,686549,phishing
34,0,0,0,1,0,0,1,-1,63164,phishing
41,0,0,0,0,100,0,0,6431,623,legitimate
118,0,0,0,0,100,0,1,3993,5707171,phishing
32,0,0,0,0,0,0,1,5868,0,phishing
26,0,0,0,1,66.66666667,0,0,5322,189061,legitimate
25,0,0,0,0,0,0,1,4665,0,legitimate
76,0,0,0,0,66.66666667,0,1,2887,485854,legitimate
103,1,0,0,0,0,0,1,-1,24,phishing
24,0,0,0,1,15.38461538,0,1,-1,525334,legitimate
26,0,0,0,1,66.66666667,0,0,-2,207273,legitimate
93,0,0,0,1,90.90909091,0,1,1301,0,phishing
